264,49,994,186,28,27,-1,-1,-1,-1
264,55,664,245,63,45,-1,-1,-1,-1
264,56,826,188,26,25,-1,-1,-1,-1
264,58,799,217,59,51,-1,-1,-1,-1
264,62,961,187,31,28,-1,-1,-1,-1
264,64,756,196,37,29,-1,-1,-1,-1
264,65,1095,209,47,37,-1,-1,-1,-1
264,66,927,186,18,18,-1,-1,-1,-1
265,11,862,323,153,135,-1,-1,-1,-1
265,49,994,186,26,26,-1,-1,-1,-1
265,55,661,248,65,46,-1,-1,-1,-1
265,56,828,191,23,22,-1,-1,-1,-1
265,58,798,217,60,53,-1,-1,-1,-1
265,62,960,188,31,27,-1,-1,-1,-1
265,64,754,197,37,28,-1,-1,-1,-1
265,65,1090,208,46,36,-1,-1,-1,-1
265,66,927,186,19,18,-1,-1,-1,-1
266,11,862,323,153,134,-1,-1,-1,-1
266,49,992,186,27,25,-1,-1,-1,-1
266,55,656,251,67,47,-1,-1,-1,-1
266,56,828,192,23,21,-1,-1,-1,-1
266,58,798,218,60,54,-1,-1,-1,-1
266,62,960,188,30,26,-1,-1,-1,-1
266,64,753,197,39,30,-1,-1,-1,-1
266,65,1086,208,44,34,-1,-1,-1,-1
266,66,926,184,21,20,-1,-1,-1,-1
267,6,821,190,37,26,-1,-1,-1,-1
267,11,863,323,153,134,-1,-1,-1,-1
267,49,991,186,26,25,-1,-1,-1,-1
267,55,651,253,69,49,-1,-1,-1,-1
267,56,828,193,22,21,-1,-1,-1,-1
267,58,798,220,60,53,-1,-1,-1,-1
267,62,959,187,32,27,-1,-1,-1,-1
267,64,752,197,40,31,-1,-1,-1,-1
267,65,1082,207,43,33,-1,-1,-1,-1
267,66,927,184,20,20,-1,-1,-1,-1
268,6,824,196,29,20,-1,-1,-1,-1
268,11,863,323,153,134,-1,-1,-1,-1
268,49,989,185,27,25,-1,-1,-1,-1
268,55,647,257,70,49,-1,-1,-1,-1
268,58,797,221,61,54,-1,-1,-1,-1
268,62,959,186,31,27,-1,-1,-1,-1
268,64,751,197,40,31,-1,-1,-1,-1
268,65,1079,206,42,32,-1,-1,-1,-1
268,66,928,184,19,20,-1,-1,-1,-1
269,6,825,197,28,19,-1,-1,-1,-1
269,11,864,323,152,134,-1,-1,-1,-1
269,46,942,180,25,24,-1,-1,-1,-1
269,49,988,185,27,25,-1,-1,-1,-1
269,55,642,260,71,51,-1,-1,-1,-1
269,56,825,190,28,25,-1,-1,-1,-1
269,58,797,224,60,53,-1,-1,-1,-1
269,62,958,186,30,26,-1,-1,-1,-1
269,64,749,197,42,32,-1,-1,-1,-1
269,65,1075,205,42,32,-1,-1,-1,-1
269,66,928,184,19,19,-1,-1,-1,-1
270,11,864,323,152,134,-1,-1,-1,-1
270,46,942,180,25,24,-1,-1,-1,-1
270,49,987,184,26,25,-1,-1,-1,-1
270,55,636,263,73,52,-1,-1,-1,-1
270,56,824,190,28,26,-1,-1,-1,-1
270,58,795,224,61,55,-1,-1,-1,-1
270,62,957,188,28,24,-1,-1,-1,-1
270,64,747,195,45,35,-1,-1,-1,-1
270,65,1071,203,41,32,-1,-1,-1,-1
270,66,928,184,19,19,-1,-1,-1,-1
271,11,863,323,153,135,-1,-1,-1,-1
271,49,986,184,26,25,-1,-1,-1,-1
271,55,632,268,73,52,-1,-1,-1,-1
271,56,823,191,28,25,-1,-1,-1,-1
271,58,795,226,61,55,-1,-1,-1,-1
271,62,955,187,30,24,-1,-1,-1,-1
271,64,745,195,45,36,-1,-1,-1,-1
271,65,1068,203,39,30,-1,-1,-1,-1
271,66,928,184,20,20,-1,-1,-1,-1
272,11,863,323,153,135,-1,-1,-1,-1
272,49,985,184,25,25,-1,-1,-1,-1
272,55,626,272,74,53,-1,-1,-1,-1
272,56,823,193,28,24,-1,-1,-1,-1
272,58,793,228,62,55,-1,-1,-1,-1
272,62,954,188,28,23,-1,-1,-1,-1
272,64,743,195,46,37,-1,-1,-1,-1
272,65,1064,202,40,31,-1,-1,-1,-1
272,66,928,184,20,20,-1,-1,-1,-1
272,72,1765,439,118,189,-1,-1,-1,-1
273,11,864,323,150,133,-1,-1,-1,-1
273,23,802,189,20,15,-1,-1,-1,-1
273,49,983,184,26,24,-1,-1,-1,-1
273,55,618,274,80,57,-1,-1,-1,-1
273,56,822,192,29,26,-1,-1,-1,-1
273,58,792,229,62,56,-1,-1,-1,-1
273,62,952,188,28,23,-1,-1,-1,-1
273,64,741,195,47,38,-1,-1,-1,-1
273,65,1061,201,39,31,-1,-1,-1,-1
273,66,927,185,20,19,-1,-1,-1,-1
273,72,1743,419,114,174,-1,-1,-1,-1
274,11,863,322,151,133,-1,-1,-1,-1
274,23,802,189,19,14,-1,-1,-1,-1
274,49,982,184,25,24,-1,-1,-1,-1
274,55,611,278,82,58,-1,-1,-1,-1
274,56,821,191,30,28,-1,-1,-1,-1
274,58,790,230,64,56,-1,-1,-1,-1
274,62,950,188,27,23,-1,-1,-1,-1
274,65,1057,201,38,30,-1,-1,-1,-1
274,66,927,185,20,19,-1,-1,-1,-1
274,72,1708,402,113,162,-1,-1,-1,-1
275,11,863,323,151,134,-1,-1,-1,-1
275,23,800,189,19,14,-1,-1,-1,-1
275,49,980,184,25,23,-1,-1,-1,-1
275,55,605,285,81,57,-1,-1,-1,-1
275,56,820,191,31,28,-1,-1,-1,-1
275,58,788,231,65,58,-1,-1,-1,-1
275,62,947,188,27,22,-1,-1,-1,-1
275,65,1054,200,38,30,-1,-1,-1,-1
275,66,926,184,21,21,-1,-1,-1,-1
275,72,1659,385,114,154,-1,-1,-1,-1
276,11,863,323,151,134,-1,-1,-1,-1
276,23,799,189,20,14,-1,-1,-1,-1
276,49,980,184,23,22,-1,-1,-1,-1
276,55,597,289,85,59,-1,-1,-1,-1
276,56,819,191,32,29,-1,-1,-1,-1
276,58,785,232,68,61,-1,-1,-1,-1
276,62,945,188,28,22,-1,-1,-1,-1
276,65,1051,200,37,29,-1,-1,-1,-1
276,66,926,184,21,21,-1,-1,-1,-1
276,72,1616,373,112,142,-1,-1,-1,-1
277,11,864,325,148,130,-1,-1,-1,-1
277,23,798,189,20,14,-1,-1,-1,-1
277,49,978,184,25,23,-1,-1,-1,-1
277,55,588,292,90,64,-1,-1,-1,-1
277,56,818,191,32,29,-1,-1,-1,-1
277,58,783,235,69,60,-1,-1,-1,-1
277,62,944,188,27,22,-1,-1,-1,-1
277,65,1048,199,36,29,-1,-1,-1,-1
277,66,926,184,21,21,-1,-1,-1,-1
277,72,1573,360,113,134,-1,-1,-1,-1
278,11,863,324,150,132,-1,-1,-1,-1
278,23,798,189,20,15,-1,-1,-1,-1
278,49,976,184,25,22,-1,-1,-1,-1
278,55,580,298,92,65,-1,-1,-1,-1
278,56,818,192,32,29,-1,-1,-1,-1
278,58,780,237,69,60,-1,-1,-1,-1
278,62,944,188,27,21,-1,-1,-1,-1
278,65,1045,199,35,28,-1,-1,-1,-1
278,66,925,184,21,21,-1,-1,-1,-1
278,72,1536,348,114,129,-1,-1,-1,-1
279,11,863,324,149,132,-1,-1,-1,-1
279,23,796,190,22,15,-1,-1,-1,-1
279,49,976,184,25,23,-1,-1,-1,-1
279,55,571,304,95,67,-1,-1,-1,-1
279,56,818,192,32,30,-1,-1,-1,-1
279,58,778,239,70,61,-1,-1,-1,-1
279,62,942,186,29,23,-1,-1,-1,-1
279,64,730,208,42,33,-1,-1,-1,-1
279,65,1043,198,34,28,-1,-1,-1,-1
279,66,925,183,21,22,-1,-1,-1,-1
279,72,1503,337,113,122,-1,-1,-1,-1
280,11,862,324,150,132,-1,-1,-1,-1
280,23,796,190,21,15,-1,-1,-1,-1
280,49,976,184,24,22,-1,-1,-1,-1
280,55,562,309,99,71,-1,-1,-1,-1
280,56,818,192,32,30,-1,-1,-1,-1
280,58,776,241,70,61,-1,-1,-1,-1
280,62,942,187,29,22,-1,-1,-1,-1
280,64,729,210,40,32,-1,-1,-1,-1
280,65,1039,198,35,27,-1,-1,-1,-1
280,66,926,184,21,21,-1,-1,-1,-1
280,72,1472,328,113,116,-1,-1,-1,-1
281,11,863,325,149,130,-1,-1,-1,-1
281,23,795,190,21,15,-1,-1,-1,-1
281,46,941,180,28,27,-1,-1,-1,-1
281,49,974,183,25,23,-1,-1,-1,-1
281,55,553,316,102,73,-1,-1,-1,-1
281,56,816,190,35,33,-1,-1,-1,-1
281,58,773,243,71,62,-1,-1,-1,-1
281,62,941,186,28,23,-1,-1,-1,-1
281,64,727,211,41,32,-1,-1,-1,-1
281,65,1037,197,35,27,-1,-1,-1,-1
281,66,927,184,20,21,-1,-1,-1,-1
281,72,1445,318,112,110,-1,-1,-1,-1
282,11,863,325,149,130,-1,-1,-1,-1
282,46,939,180,28,27,-1,-1,-1,-1
282,49,973,183,25,23,-1,-1,-1,-1
282,55,544,323,105,75,-1,-1,-1,-1
282,56,815,189,37,35,-1,-1,-1,-1
282,58,770,245,73,63,-1,-1,-1,-1
282,64,723,208,46,37,-1,-1,-1,-1
282,65,1035,196,35,28,-1,-1,-1,-1
282,66,927,184,20,21,-1,-1,-1,-1
282,72,1420,309,110,106,-1,-1,-1,-1
283,11,862,325,151,130,-1,-1,-1,-1
283,23,794,189,25,17,-1,-1,-1,-1
283,46,939,180,28,27,-1,-1,-1,-1
283,49,972,182,24,23,-1,-1,-1,-1
283,55,532,329,110,79,-1,-1,-1,-1
283,56,815,189,38,35,-1,-1,-1,-1
283,58,767,246,76,66,-1,-1,-1,-1
283,64,723,215,41,32,-1,-1,-1,-1
283,65,1032,195,35,28,-1,-1,-1,-1
283,66,928,185,19,20,-1,-1,-1,-1
283,72,1396,302,110,101,-1,-1,-1,-1
284,11,863,325,150,130,-1,-1,-1,-1
284,23,794,189,25,17,-1,-1,-1,-1
284,49,972,183,24,23,-1,-1,-1,-1
284,55,522,338,112,81,-1,-1,-1,-1
284,56,815,189,38,36,-1,-1,-1,-1
284,58,764,248,78,67,-1,-1,-1,-1
284,64,721,219,40,31,-1,-1,-1,-1
284,65,1031,196,33,26,-1,-1,-1,-1
284,66,928,185,19,20,-1,-1,-1,-1
284,72,1374,295,109,97,-1,-1,-1,-1
285,11,863,325,150,130,-1,-1,-1,-1
285,49,970,183,25,23,-1,-1,-1,-1
285,55,511,347,115,83,-1,-1,-1,-1
285,56,815,189,38,37,-1,-1,-1,-1
285,58,760,249,81,71,-1,-1,-1,-1
285,64,718,219,42,32,-1,-1,-1,-1
285,65,1029,196,32,25,-1,-1,-1,-1
285,66,927,184,21,21,-1,-1,-1,-1
285,72,1352,288,106,93,-1,-1,-1,-1
285,74,735,199,40,34,-1,-1,-1,-1
286,11,862,326,150,129,-1,-1,-1,-1
286,49,969,182,24,24,-1,-1,-1,-1
286,55,498,356,120,86,-1,-1,-1,-1
286,56,814,189,39,37,-1,-1,-1,-1
286,58,759,252,80,70,-1,-1,-1,-1
286,64,715,221,43,32,-1,-1,-1,-1
286,65,1026,196,32,25,-1,-1,-1,-1
286,66,927,185,20,20,-1,-1,-1,-1
286,72,1335,282,105,91,-1,-1,-1,-1
286,74,733,200,41,34,-1,-1,-1,-1
287,11,862,326,151,129,-1,-1,-1,-1
287,49,967,182,23,22,-1,-1,-1,-1
287,55,485,366,126,91,-1,-1,-1,-1
287,56,814,190,38,37,-1,-1,-1,-1
287,58,755,255,82,71,-1,-1,-1,-1
287,64,710,220,47,36,-1,-1,-1,-1
287,65,1024,195,31,25,-1,-1,-1,-1
287,66,926,184,22,21,-1,-1,-1,-1
287,72,1317,277,104,87,-1,-1,-1,-1
287,74,731,200,42,34,-1,-1,-1,-1
288,11,862,326,151,129,-1,-1,-1,-1
288,49,966,182,23,21,-1,-1,-1,-1
288,55,470,375,131,95,-1,-1,-1,-1
288,56,814,190,38,37,-1,-1,-1,-1
288,58,752,259,84,72,-1,-1,-1,-1
288,64,707,223,46,35,-1,-1,-1,-1
288,65,1021,195,31,25,-1,-1,-1,-1
288,66,925,184,21,21,-1,-1,-1,-1
288,72,1302,271,101,85,-1,-1,-1,-1
289,11,862,326,151,129,-1,-1,-1,-1
289,49,965,182,22,20,-1,-1,-1,-1
289,55,452,387,140,100,-1,-1,-1,-1
289,58,747,260,87,74,-1,-1,-1,-1
289,64,702,224,49,37,-1,-1,-1,-1
289,65,1020,195,30,24,-1,-1,-1,-1
289,66,924,183,22,22,-1,-1,-1,-1
289,72,1288,267,98,81,-1,-1,-1,-1
289,74,727,201,41,35,-1,-1,-1,-1
290,11,861,326,151,129,-1,-1,-1,-1
290,49,964,183,23,20,-1,-1,-1,-1
290,55,435,398,146,106,-1,-1,-1,-1
290,56,812,194,38,36,-1,-1,-1,-1
290,58,743,262,88,76,-1,-1,-1,-1
290,64,698,223,52,40,-1,-1,-1,-1
290,65,1017,195,30,24,-1,-1,-1,-1
290,66,923,183,22,22,-1,-1,-1,-1
290,72,1273,261,99,81,-1,-1,-1,-1
290,74,725,202,42,36,-1,-1,-1,-1
291,11,862,326,150,129,-1,-1,-1,-1
291,23,786,191,26,19,-1,-1,-1,-1
291,49,963,183,22,20,-1,-1,-1,-1
291,55,414,412,155,112,-1,-1,-1,-1
291,56,813,197,36,34,-1,-1,-1,-1
291,58,738,264,92,79,-1,-1,-1,-1
291,64,696,227,50,38,-1,-1,-1,-1
291,65,1016,194,29,24,-1,-1,-1,-1
291,66,924,183,21,22,-1,-1,-1,-1
291,72,1261,258,95,77,-1,-1,-1,-1
291,74,723,204,42,35,-1,-1,-1,-1
292,11,862,324,153,132,-1,-1,-1,-1
292,23,785,191,27,20,-1,-1,-1,-1
292,49,962,183,22,19,-1,-1,-1,-1
292,55,395,429,160,116,-1,-1,-1,-1
292,56,813,199,35,32,-1,-1,-1,-1
292,58,733,267,95,82,-1,-1,-1,-1
292,64,692,228,52,39,-1,-1,-1,-1
292,65,1013,194,30,24,-1,-1,-1,-1
292,66,924,183,21,21,-1,-1,-1,-1
292,72,1248,253,94,76,-1,-1,-1,-1
292,74,720,204,43,37,-1,-1,-1,-1
293,11,862,322,154,134,-1,-1,-1,-1
293,23,784,191,27,20,-1,-1,-1,-1
293,49,960,183,22,19,-1,-1,-1,-1
293,55,371,445,172,125,-1,-1,-1,-1
293,56,812,199,37,33,-1,-1,-1,-1
293,58,730,271,96,83,-1,-1,-1,-1
293,64,689,231,52,39,-1,-1,-1,-1
293,65,1011,193,31,25,-1,-1,-1,-1
293,66,924,183,21,21,-1,-1,-1,-1
293,72,1238,252,90,71,-1,-1,-1,-1
293,74,718,205,44,37,-1,-1,-1,-1
294,11,862,324,152,131,-1,-1,-1,-1
294,23,783,191,28,20,-1,-1,-1,-1
294,49,960,183,22,19,-1,-1,-1,-1
294,55,346,463,183,134,-1,-1,-1,-1
294,56,811,200,37,33,-1,-1,-1,-1
294,58,726,274,98,86,-1,-1,-1,-1
294,64,685,232,53,40,-1,-1,-1,-1
294,65,1009,192,31,26,-1,-1,-1,-1
294,66,924,183,21,21,-1,-1,-1,-1
294,72,1227,247,90,71,-1,-1,-1,-1
294,74,716,206,44,38,-1,-1,-1,-1
295,11,862,324,152,131,-1,-1,-1,-1
295,23,783,192,27,20,-1,-1,-1,-1
295,49,958,182,23,19,-1,-1,-1,-1
295,55,317,483,196,144,-1,-1,-1,-1
295,56,809,198,41,37,-1,-1,-1,-1
295,58,722,278,100,87,-1,-1,-1,-1
295,64,681,234,54,41,-1,-1,-1,-1
295,65,1008,191,31,25,-1,-1,-1,-1
295,66,924,183,22,21,-1,-1,-1,-1
295,72,1217,243,88,69,-1,-1,-1,-1
295,74,714,207,45,38,-1,-1,-1,-1
296,11,863,324,153,133,-1,-1,-1,-1
296,23,783,192,27,20,-1,-1,-1,-1
296,49,958,182,23,19,-1,-1,-1,-1
296,55,284,505,212,155,-1,-1,-1,-1
296,56,809,198,42,37,-1,-1,-1,-1
296,58,716,281,103,90,-1,-1,-1,-1
296,64,676,235,57,44,-1,-1,-1,-1
296,65,1008,191,28,24,-1,-1,-1,-1
296,66,924,183,23,21,-1,-1,-1,-1
296,72,1210,240,84,66,-1,-1,-1,-1
296,74,712,208,45,38,-1,-1,-1,-1
297,11,864,324,153,133,-1,-1,-1,-1
297,23,783,192,26,20,-1,-1,-1,-1
297,49,958,181,22,20,-1,-1,-1,-1
297,55,247,529,230,170,-1,-1,-1,-1
297,56,808,197,44,39,-1,-1,-1,-1
297,58,712,285,104,91,-1,-1,-1,-1
297,64,671,237,59,45,-1,-1,-1,-1
297,65,1006,191,28,23,-1,-1,-1,-1
297,66,925,182,22,22,-1,-1,-1,-1
297,72,1201,238,82,64,-1,-1,-1,-1
297,74,708,209,48,40,-1,-1,-1,-1
298,11,865,323,152,134,-1,-1,-1,-1
298,23,783,193,25,20,-1,-1,-1,-1
298,49,957,181,22,19,-1,-1,-1,-1
298,55,205,557,249,185,-1,-1,-1,-1
298,56,807,198,45,39,-1,-1,-1,-1
298,58,707,290,108,94,-1,-1,-1,-1
298,64,667,240,60,46,-1,-1,-1,-1
298,65,1006,191,26,23,-1,-1,-1,-1
298,66,925,183,22,21,-1,-1,-1,-1
298,72,1193,236,80,62,-1,-1,-1,-1
298,74,705,209,49,41,-1,-1,-1,-1
299,11,865,323,153,135,-1,-1,-1,-1
299,23,782,193,24,19,-1,-1,-1,-1
299,49,957,182,22,18,-1,-1,-1,-1
299,55,155,590,273,203,-1,-1,-1,-1
299,56,806,197,47,42,-1,-1,-1,-1
299,58,702,294,110,96,-1,-1,-1,-1
299,64,662,242,61,47,-1,-1,-1,-1
299,65,1004,191,25,21,-1,-1,-1,-1
299,66,926,185,21,19,-1,-1,-1,-1
299,72,1184,231,80,63,-1,-1,-1,-1
299,74,702,210,50,42,-1,-1,-1,-1
300,11,865,323,152,135,-1,-1,-1,-1
300,23,781,193,23,19,-1,-1,-1,-1
300,49,956,182,21,18,-1,-1,-1,-1
300,55,100,628,299,224,-1,-1,-1,-1
300,56,805,197,48,43,-1,-1,-1,-1
300,58,697,299,113,98,-1,-1,-1,-1
300,64,657,245,63,48,-1,-1,-1,-1
300,65,1003,191,25,21,-1,-1,-1,-1
300,66,925,184,22,20,-1,-1,-1,-1
300,72,1176,231,76,60,-1,-1,-1,-1
300,74,698,211,51,43,-1,-1,-1,-1
301,11,864,324,150,132,-1,-1,-1,-1
301,23,779,193,24,19,-1,-1,-1,-1
301,49,955,182,21,17,-1,-1,-1,-1
301,55,37,674,326,246,-1,-1,-1,-1
301,56,804,199,48,43,-1,-1,-1,-1
301,58,690,304,115,101,-1,-1,-1,-1
301,64,650,248,65,50,-1,-1,-1,-1
301,65,1001,190,25,22,-1,-1,-1,-1
301,66,925,184,22,20,-1,-1,-1,-1
301,72,1169,228,75,58,-1,-1,-1,-1
301,74,695,214,50,42,-1,-1,-1,-1
302,11,864,324,148,131,-1,-1,-1,-1
302,23,778,193,24,19,-1,-1,-1,-1
302,49,954,181,21,18,-1,-1,-1,-1
302,55,0,723,344,279,-1,-1,-1,-1
302,56,802,200,49,44,-1,-1,-1,-1
302,58,684,309,119,104,-1,-1,-1,-1
302,64,644,251,67,52,-1,-1,-1,-1
302,65,999,190,25,22,-1,-1,-1,-1
302,66,925,184,21,20,-1,-1,-1,-1
302,72,1163,227,70,54,-1,-1,-1,-1
302,74,691,216,51,42,-1,-1,-1,-1
303,11,864,325,147,130,-1,-1,-1,-1
303,23,777,194,25,19,-1,-1,-1,-1
303,49,953,182,21,18,-1,-1,-1,-1
303,55,0,780,306,279,-1,-1,-1,-1
303,56,803,204,46,41,-1,-1,-1,-1
303,58,678,312,123,109,-1,-1,-1,-1
303,64,637,254,70,54,-1,-1,-1,-1
303,65,997,190,25,21,-1,-1,-1,-1
303,66,925,185,21,20,-1,-1,-1,-1
303,72,1155,225,69,53,-1,-1,-1,-1
303,74,687,217,52,43,-1,-1,-1,-1
304,11,863,325,148,130,-1,-1,-1,-1
304,23,776,194,25,19,-1,-1,-1,-1
304,49,952,182,21,18,-1,-1,-1,-1
304,55,0,851,241,228,-1,-1,-1,-1
304,56,801,204,48,43,-1,-1,-1,-1
304,58,670,317,128,113,-1,-1,-1,-1
304,64,631,258,70,54,-1,-1,-1,-1
304,65,995,189,26,22,-1,-1,-1,-1
304,66,924,186,21,19,-1,-1,-1,-1
304,72,1148,222,69,52,-1,-1,-1,-1
304,74,683,218,54,45,-1,-1,-1,-1
305,11,862,324,150,131,-1,-1,-1,-1
305,23,775,194,25,20,-1,-1,-1,-1
305,49,951,182,21,17,-1,-1,-1,-1
305,55,0,876,222,203,-1,-1,-1,-1
305,56,800,205,48,43,-1,-1,-1,-1
305,58,663,324,132,117,-1,-1,-1,-1
305,64,624,262,73,57,-1,-1,-1,-1
305,65,994,191,23,20,-1,-1,-1,-1
305,66,924,186,21,20,-1,-1,-1,-1
305,72,1141,221,68,51,-1,-1,-1,-1
305,74,678,219,57,47,-1,-1,-1,-1
306,11,863,325,148,130,-1,-1,-1,-1
306,23,774,194,25,20,-1,-1,-1,-1
306,49,950,182,20,17,-1,-1,-1,-1
306,56,799,206,49,44,-1,-1,-1,-1
306,58,658,331,135,122,-1,-1,-1,-1
306,64,618,266,73,57,-1,-1,-1,-1
306,65,992,191,23,19,-1,-1,-1,-1
306,66,925,188,19,18,-1,-1,-1,-1
306,72,1132,218,66,49,-1,-1,-1,-1
306,74,674,220,58,48,-1,-1,-1,-1
307,11,862,325,149,130,-1,-1,-1,-1
307,23,773,195,24,19,-1,-1,-1,-1
307,49,947,181,22,18,-1,-1,-1,-1
307,56,799,208,48,43,-1,-1,-1,-1
307,58,652,337,138,124,-1,-1,-1,-1
307,64,610,270,77,59,-1,-1,-1,-1
307,65,991,191,23,19,-1,-1,-1,-1
307,66,925,187,20,18,-1,-1,-1,-1
307,72,1129,215,66,51,-1,-1,-1,-1
307,74,670,222,59,50,-1,-1,-1,-1
308,11,863,325,150,130,-1,-1,-1,-1
308,23,772,195,25,19,-1,-1,-1,-1
308,49,948,182,20,17,-1,-1,-1,-1
308,56,798,209,49,44,-1,-1,-1,-1
308,58,642,345,145,131,-1,-1,-1,-1
308,64,601,274,81,63,-1,-1,-1,-1
308,65,990,190,23,20,-1,-1,-1,-1
308,66,925,187,20,18,-1,-1,-1,-1
308,72,1121,213,64,48,-1,-1,-1,-1
308,74,665,223,60,51,-1,-1,-1,-1
309,11,863,325,151,130,-1,-1,-1,-1
309,23,771,195,25,20,-1,-1,-1,-1
309,49,947,182,22,17,-1,-1,-1,-1
309,58,633,353,152,138,-1,-1,-1,-1
309,64,594,279,83,65,-1,-1,-1,-1
309,65,988,190,23,19,-1,-1,-1,-1
309,66,926,188,19,17,-1,-1,-1,-1
309,74,661,225,62,52,-1,-1,-1,-1
310,11,863,324,153,133,-1,-1,-1,-1
310,23,771,196,25,20,-1,-1,-1,-1
310,49,946,182,22,17,-1,-1,-1,-1
310,56,795,208,54,49,-1,-1,-1,-1
310,58,623,359,161,147,-1,-1,-1,-1
310,64,584,284,88,68,-1,-1,-1,-1
310,66,927,189,18,16,-1,-1,-1,-1
310,74,657,227,63,52,-1,-1,-1,-1
311,11,864,324,151,132,-1,-1,-1,-1
311,23,769,195,26,22,-1,-1,-1,-1
311,49,947,180,22,18,-1,-1,-1,-1
311,56,794,209,55,50,-1,-1,-1,-1
311,58,615,368,168,154,-1,-1,-1,-1
311,64,575,288,92,72,-1,-1,-1,-1
311,66,927,187,20,18,-1,-1,-1,-1
311,74,652,229,65,54,-1,-1,-1,-1
312,11,863,324,152,132,-1,-1,-1,-1
312,23,768,195,26,22,-1,-1,-1,-1
312,49,946,179,23,19,-1,-1,-1,-1
312,58,607,378,175,162,-1,-1,-1,-1
312,64,564,293,96,74,-1,-1,-1,-1
312,66,927,187,20,18,-1,-1,-1,-1
312,74,647,230,66,56,-1,-1,-1,-1
313,6,816,197,34,23,-1,-1,-1,-1
313,11,863,323,154,135,-1,-1,-1,-1
313,23,767,195,27,22,-1,-1,-1,-1
313,44,839,188,17,13,-1,-1,-1,-1
313,49,946,179,22,18,-1,-1,-1,-1
313,56,791,215,55,49,-1,-1,-1,-1
313,58,598,389,182,169,-1,-1,-1,-1
313,64,555,301,97,75,-1,-1,-1,-1
313,65,985,189,22,18,-1,-1,-1,-1
313,66,927,187,20,18,-1,-1,-1,-1
313,72,1100,207,59,45,-1,-1,-1,-1
313,74,641,234,68,57,-1,-1,-1,-1
314,6,816,196,34,25,-1,-1,-1,-1
314,11,863,323,153,135,-1,-1,-1,-1
314,23,767,197,25,20,-1,-1,-1,-1
314,44,837,190,17,14,-1,-1,-1,-1
314,49,946,180,21,16,-1,-1,-1,-1
314,56,790,218,54,48,-1,-1,-1,-1
314,58,588,404,188,175,-1,-1,-1,-1
314,64,544,309,99,76,-1,-1,-1,-1
314,65,984,189,21,18,-1,-1,-1,-1
314,66,927,188,19,17,-1,-1,-1,-1
314,72,1096,206,56,43,-1,-1,-1,-1
314,74,634,237,71,58,-1,-1,-1,-1
315,6,815,196,36,27,-1,-1,-1,-1
315,11,863,323,152,133,-1,-1,-1,-1
315,23,766,197,26,21,-1,-1,-1,-1
315,44,837,190,16,14,-1,-1,-1,-1
315,46,913,178,15,15,-1,-1,-1,-1
315,49,945,180,21,16,-1,-1,-1,-1
315,56,787,219,56,49,-1,-1,-1,-1
315,58,575,415,198,188,-1,-1,-1,-1
315,64,530,317,105,79,-1,-1,-1,-1
315,65,982,189,21,18,-1,-1,-1,-1
315,66,925,188,21,17,-1,-1,-1,-1
315,72,1091,205,56,43,-1,-1,-1,-1
315,74,628,239,73,61,-1,-1,-1,-1
316,6,815,197,35,27,-1,-1,-1,-1
316,11,863,323,151,132,-1,-1,-1,-1
316,23,765,198,26,21,-1,-1,-1,-1
316,44,836,191,16,13,-1,-1,-1,-1
316,46,912,177,15,15,-1,-1,-1,-1
316,49,944,180,21,16,-1,-1,-1,-1
316,56,784,219,59,53,-1,-1,-1,-1
316,58,558,422,216,208,-1,-1,-1,-1
316,64,518,326,108,82,-1,-1,-1,-1
316,65,981,189,21,18,-1,-1,-1,-1
316,66,925,188,21,18,-1,-1,-1,-1
316,72,1086,203,54,42,-1,-1,-1,-1
316,74,622,242,75,62,-1,-1,-1,-1
317,6,814,199,35,26,-1,-1,-1,-1
317,11,862,322,152,133,-1,-1,-1,-1
317,23,763,199,27,21,-1,-1,-1,-1
317,44,835,192,16,14,-1,-1,-1,-1
317,49,943,179,21,17,-1,-1,-1,-1
317,56,783,223,59,52,-1,-1,-1,-1
317,58,545,443,224,216,-1,-1,-1,-1
317,64,503,334,113,86,-1,-1,-1,-1
317,65,979,189,22,18,-1,-1,-1,-1
317,66,925,188,20,18,-1,-1,-1,-1
317,72,1083,204,52,40,-1,-1,-1,-1
317,74,616,245,77,64,-1,-1,-1,-1
317,80,1712,588,141,209,-1,-1,-1,-1
318,6,814,199,34,27,-1,-1,-1,-1
318,11,861,322,153,133,-1,-1,-1,-1
318,23,760,199,28,22,-1,-1,-1,-1
318,44,832,191,18,15,-1,-1,-1,-1
318,49,943,180,20,15,-1,-1,-1,-1
318,56,780,226,60,52,-1,-1,-1,-1
318,58,528,463,235,229,-1,-1,-1,-1
318,64,488,342,118,91,-1,-1,-1,-1
318,65,977,189,22,18,-1,-1,-1,-1
318,66,925,190,19,16,-1,-1,-1,-1
318,72,1078,202,50,39,-1,-1,-1,-1
318,74,608,247,80,67,-1,-1,-1,-1
318,80,1650,539,132,186,-1,-1,-1,-1
319,6,813,199,35,28,-1,-1,-1,-1
319,11,862,323,151,132,-1,-1,-1,-1
319,23,759,199,28,23,-1,-1,-1,-1
319,44,832,191,17,15,-1,-1,-1,-1
319,49,941,180,19,15,-1,-1,-1,-1
319,56,777,228,60,52,-1,-1,-1,-1
319,58,513,486,245,242,-1,-1,-1,-1
319,64,470,353,124,95,-1,-1,-1,-1
